full_name,publication_year,team_id,gender
"E M, Perdue",2007,237,male
"M, Witt",2007,237,male
"P, Schmitt Kopplin",2007,237,male
"Raoul R, Nigmatullin",2014,238,male
"Airat A, Khamzin",2014,238,unknown
"J, Tenreiro Machado",2014,238,male
"J, Goldenberg",2001,239,unknown
"B, Libai",2001,239,male
"E, Muller",2001,239,male
"Thomas R, Clancy",2008,240,unknown
"R, Weber",2005,241,male
"JM, Proctor",2005,241,unknown
"I, Waldstein",2005,241,male
"A, Kriete",2005,241,unknown
"Janusz, Wolny",2018,242,male
"Ireneusz, Buganski",2018,242,male
"Radoslaw, Strzalka",2018,242,male
"Joanna, Smietanska",2018,242,unknown
"TV, de Araujo",1999,243,unknown
"Jincan, Chen",2018,244,female
"Tie, Liu",2018,244,male
"Guozhen, Su",2018,244,female
"Zhifu, Huang",2018,244,male
"A, Ciach",2011,245,male
"Dumitru, Popescu",2008,246,unknown
"Mihaela, Mateescu",2008,246,female
"Florin, Filip",2008,246,male
"Antonio M, Lopes",2020,247,unknown
"A Jose, Tenreiro Machado",2020,247,male
"Hannah J, Littlecott",2019,248,unknown
"Graham F, Moore",2019,248,male
"Simon, Murphy",2019,248,male
"Hugh Colin, Gallagher",2019,248,female
"JH, Li",2004,249,female
"JY, Zhang",2004,249,male
"W, Ge",2004,249,male
"XH, Liu",2004,249,male
"CV, Phillips",1999,250,male
"J, Wiles",2005,251,female
"J, Watson",2005,251,unknown
"S, Lanceros Mendez",2002,252,male
"JF, Mano",2002,252,unknown
"JA, Mendes",2002,252,male
"Xingyuan, Wang",2015,253,unknown
"Na, Wei",2015,253,unknown
"Morad, Danishvar",2020,254,male
"Alireza, Mousavi",2020,254,male
"Peter, Broomhead",2020,254,male
"Gerard, Ben Arous",2021,255,female
"Yan, V Fyodorov",2021,255,male
"Boris A, Khoruzhenko",2021,255,unknown
"Krzysztof, Malecki",2017,256,male
"Guy, Kelman",2018,257,male
"Eran, Manes",2018,257,male
"Marco, Lamieri",2018,257,male
"David S, Bree",2018,257,female
"Astero, Provata",2008,258,male
"Igor M, Sokolov",2008,258,male
"Bernardo, Spagnolo",2008,258,female
"Rod C, Scott",2021,259,male
"M, San Miguel",2012,260,male
"J H, Johnson",2012,260,female
"J, Kertesz",2012,260,male
"K, Kaski",2012,260,male
"A, Diaz Guilera",2012,260,male
"R S, MacKay",2012,260,unknown
"V, Loreto",2012,260,male
"P, Erdi",2012,260,male
"D, Helbing",2012,260,female
"Kamal, Mirzaie",2012,261,male
"Mehdi N, Fesharaki",2012,261,female
"Liz, Varga",2016,262,male
"Marguerite, Robinson",2016,262,unknown
"Peter, Allen",2016,262,unknown
"JC, Charpentier",2004,263,female
"TF, McKenna",2004,263,male
"A, Murari",0,264,female
"M, Gelfusa",0,264,male
"M, Lungaroni",0,264,male
"P, Gaudio",0,264,male
"E, Peluso",0,264,male
"J, Palis",2002,265,unknown
"Andrea, Rapisarda",2019,266,unknown
"Stefan, Thurner",2019,266,unknown
"Constantino, Tsallis",2019,266,unknown
"Elizabeth A, Hobson",2019,267,unknown
"Vanessa, Ferdinand",2019,267,unknown
"Artemy, Kolchinsky",2019,267,male
"Joshua, Garland",2019,267,male
"J, Foster",2005,268,male
"Marcel, Antal",2019,269,female
"Claudia, Pop",2019,269,male
"Teodor, Petrican",2019,269,unknown
"Andreea Valeria, Vesa",2019,269,unknown
"Tudor, Cioara",2019,269,male
"Ionut, Anghel",2019,269,male
"Ioan, Salomie",2019,269,male
"Ewa, Niewiadomska Szynkiewicz",2019,269,male
"J M, Garcia Manso",2008,270,male
"J M, Martin Gonzalez",2008,270,unknown
"M E, Da Silva Grigoletto",2008,270,male
"D, Vaamonde",2008,270,unknown
"P, Benito",2008,270,male
"J, Calderon",2008,270,unknown
"Yan Liang, Jin",2019,271,unknown
"Lin, Yao",2019,271,male
"Rui, Wang",2019,271,male
"Xue, Wang",2019,271,female
"Xue Tao, Luo",2019,271,male
"Wei Si, Guo",2019,271,male
"Junwei, Sun",2015,272,male
"Guangzhao, Cui",2015,272,male
"Yi, Shen",2015,272,male
"Antonio M, Lopes",2018,273,female
"J A, Tenreiro Machado",2018,273,unknown
"W, Christensen",1996,274,unknown
"R, Fivaz",1997,275,unknown
"DA, Rew",2000,276,unknown
"Xingwu, Chen",2014,277,unknown
"Weinian, Zhang",2014,277,unknown
"Valery G, Romanovski",2014,277,unknown
"GS, Cumming",2005,278,male
"J, Collier",2005,278,unknown
"Josep Lluis, Uso Domenech",2016,279,male
"Josue, Antonio Nescolarde Selva",2016,279,male
"Miguel, Lloret Climent",2016,279,male
"Meng, Fan",2016,279,male
"Carmen, Nejneru",2013,280,male
"Boris, Constantin",2013,280,unknown
"Anca, Nicuta",2013,280,unknown
"Liliana Rozemarie, Manea",2013,280,male
"Mirela, Teodorescu",2013,280,male
"Maricel, Agop",2013,280,female
"Vsevolod, Salnikov",2019,281,unknown
"Daniele, Cassese",2019,281,female
"Renaud, Lambiotte",2019,281,male
"W, VONLUCADOU",1991,282,male
"GNR, Cundill",2005,283,male
"C, Fabricius",2005,283,unknown
"N, Marti",2005,283,male
"Pavani, Rangachari",2009,284,unknown
"W, Banzhaf",2007,285,unknown
"N, Pillay",2007,285,male
"Y, Oono",1998,286,male
"G, Metta",2001,287,male
"G, Sandini",2001,287,male
"CE, Hmelo Silver",2004,288,unknown
"MG, Pfeffer",2004,288,unknown
"RJ, Lempert",2002,289,unknown
"LA, Bloom",1999,290,male
"BS, Bloom",1999,290,male
"Liv M, Haselbach",2008,291,male
"Michelle, Maher",2008,291,unknown
"Peiyong, Liu",2008,292,unknown
"Qingling, Zhang",2008,292,unknown
"Xiaoguang, Yang",2008,292,male
"Li, Yang",2008,292,male
"Meinard, Kuhlmann",2014,293,male
"David K, Ferry",2020,294,male
"Ian, Welland",2020,294,male
"Mihail, Nedjalkov",2020,294,male
"Mauro, Ballicchia",2020,294,unknown
"Siegfried, Selberherr",2020,294,female
"Josef, Weinbub",2020,294,unknown
"Gregoire, Nicolis",2009,295,female
"Catherine, Nicolis",2009,295,male
"A, Ray",2004,296,male
"W, Ge",2002,297,male
"JH, Li",2002,297,male
"Ana V Diez, Roux",2011,298,male
"Miguel A F, Sanjuan",2007,299,male
"Ahjond S, Garmestani",2009,300,male
"Craig R, Allen",2009,300,male
"Lance, Gunderson",2009,300,unknown
"A J, Nocek",2019,301,unknown
"S, Morishita",2004,302,male
"Jonathan C, Hilpert",2018,303,male
"Gwen C, Marchand",2018,303,male
"DG, ELMS",1992,304,unknown
"P, Allen",2002,305,male
"R, Ramlogan",2002,305,male
"S, Randles",2002,305,male
"L, LAM",1995,306,male
"A V, Pankrushina",2017,307,male
"T N, Gartman",2017,307,female
"Robert L, Goldstone",2008,308,female
"Uri, Wilensky",2008,308,male
"Zhang Hai Feng, Zhang Hai Feng",2020,309,female
"Wang Wen Xu, Wang Wen Xu",2020,309,male
"S, FUNTOWICZ",1994,310,male
"JR, RAVETZ",1994,310,male
"Michele, Tumminello",2011,311,unknown
"Salvatore, Micciche",2011,311,male
"Fabrizio, Lillo",2011,311,male
"Rosario N, Mantegna",2011,311,male
"Jyrki, Piilo",2011,311,female
"Martin, Gerlach",2019,312,unknown
"Eduardo G, Altmann",2019,312,male
"Thomas R, Clancy",2008,313,unknown
"Thomas R, Clancy",2007,314,unknown
"TQ, ZAN",1995,315,unknown
"XM, WU",1995,315,male
"G G, Malinetskii",2016,316,unknown
"T S, Akhromeeva",2016,316,male
"R, BIJKER",1992,317,male
"JN, GINOCCHIO",1992,317,unknown
"Yuan Wei, Du",2021,318,unknown
"Xiao Xue, Li",2021,318,female
"Yang Yu, Liu",2016,319,male
"Albert Laszlo, Barabasi",2016,319,male
"Jie, Sun",2011,320,unknown
"Erik M, Bollt",2011,320,male
"Takashi, Nishikawa",2011,320,female
"Thomas L C, Jansen",2021,321,male
"Alexander F, Siegenfeld",2020,322,male
"Yaneer, Bar Yam",2020,322,unknown
"Harold M, Hastings",2017,323,male
"Jorn, Davidsen",2017,323,male
"Henry, Leung",2017,323,male
"Zengxiu, Zhao",2007,324,male
"Thomas, Brabec",2007,324,male
"A, Gecow",2005,325,female
"M, Nowostawski",2005,325,female
"M, Purvis",2005,325,male
"A Yu, Aleksandrov",2008,326,male
"A V, Platonov",2008,326,male
"Moses T, Adoko",2015,327,male
"Thomas A, Mazzuchi",2015,327,female
"Shahram, Sarkani",2015,327,male
"Rina, Dutta",2007,328,male
"Pragya, Shukla",2007,328,male
"J F, Gifun",2010,329,male
"D M, Karydas",2010,329,male
"Erin, Hennessy",2020,330,unknown
"Christina D, Economos",2020,330,unknown
"Ross A, Hammond",2020,330,male
"Roberto, Serra",2010,331,male
"Humaira, Afzal",2020,332,male
"Muhammad Rafiq, Mufti",2020,332,male
"Sami Ud, Din",2020,332,male
"Qarab Raza, Butt",2020,332,unknown
"Muhammad Imran, Qureshi",2020,332,male
"Dost Muhammad, Khan",2020,332,unknown
"Waqar, Aslam",2020,332,male
"Gamal M, Mahmoud",2016,333,unknown
"Mansour E, Ahmed",2016,333,male
"Tarek M, Abed Elhameed",2016,333,male
"RB, Pandey",2005,334,male
"MW, Hofbaur",2004,335,unknown
"BC, Williams",2004,335,male
"Ali Nouri, Gharahasanlou",2018,336,unknown
"Mohammad, Ataei",2018,336,male
"Reza, Khalokakaie",2018,336,male
"Abbas, Barabadi",2018,336,unknown
"Ping, Liu",2011,337,female
"Shutang, Liu",2011,337,male
"J L, Proctor",2014,338,female
"S L, Brunton",2014,338,male
"B W, Brunton",2014,338,female
"J N, Kutz",2014,338,male
"Binglin, Wang",2020,339,unknown
"Xiaojun, Duan",2020,339,unknown
"Liang, Yan",2020,339,male
"Hua, Zhao",2020,339,male
"Yueying, Zhu",2017,340,unknown
"Qiuping Alexandre, Wang",2017,340,female
"Wei, Li",2017,340,male
"Xu, Cai",2017,340,male
"AY, SHCHEGLOV",1993,341,male
"VV, KOROTKIKH",1995,342,male
"Georgi Yordanov, Georgiev",2015,343,male
"Kaitlin, Henry",2015,343,male
"Timothy, Bates",2015,343,male
"Erin, Gombos",2015,343,male
"Alexander, Casey",2015,343,unknown
"Michael, Daly",2015,343,male
"Amrit, Vinod",2015,343,male
"Hyunseung, Lee",2015,343,male
"Alice, Mueller Leonhardt",2014,344,male
"Joachim, Vogt",2014,344,male
"Tim, Schuermann",2014,344,male
"Shannon G, Mitchell",2014,344,unknown
"Seungwoong, Ha",2021,345,male
"Hawoong, Jeong",2021,345,male
"Richard, Foote",2007,346,male
"Vijitashwa, Pandey",2013,347,female
"Zissimos P, Mourelatos",2013,347,male
"S, Kontogiannis",2005,348,unknown
"P, Spirakis",2005,348,male
"D, Chmurny",2000,349,unknown
"R, Chmurny",2000,349,unknown
"Arnaud, Heibig",2012,350,male
"Liviu Iulian, Palade",2012,350,female
"MA, Dahleh",1999,351,unknown
"Shahnewaz, Siddique",2014,352,male
"Vitali, Volovoi",2014,352,male
"Joshua L, Pulsipher",2019,353,male
"Daniel, Rios",2019,353,unknown
"Victor M, Zavala",2019,353,male
"Sten, Sootla",2017,354,male
"Dirk Oliver, Theis",2017,354,male
"Raul, Vicente",2017,354,female
"R, Boumen",2009,355,male
"I S M, de Jong",2009,355,female
"S, Ruan",2009,355,female
"J M, van de Mortel Fronczak",2009,355,female
"J E, Rooda",2009,355,male
"Giulio, Bottegal",2015,356,unknown
"Giorgio, Picci",2015,356,female
"N A, Baas",2009,357,male
"Natalia, Balague",2013,358,male
"Carlota, Torrents",2013,358,male
"Robert, Hristovski",2013,358,male
"Keith, Davids",2013,358,unknown
"Duarte, Araujo",2013,358,unknown
"Y, Bar Yam",2005,359,male
"M, Gunzburger",2006,360,female
"J, Peterson",2006,360,unknown
"Fatihcan M, Atay",2011,361,male
"Adrian, Hernandez",2021,362,male
"Jose M, Amigo",2021,362,male
"KE, Limburg",2002,363,male
"RV, O'Neill",2002,363,female
"R, Costanza",2002,363,unknown
"S, Farber",2002,363,unknown
"Nicolas, Brodu",2009,364,male
"AY, Aleksandrov",2001,365,unknown
"Eugene, Jr, Santos",2017,366,male
"Yan, Zhao",2017,366,male
"D, Chmurny",1996,367,male
"R, Chmurny",1996,367,male
"Xiaoguang, Li",2018,368,male
"Li, Zhou",2018,368,male
"Zhonghua, Hao",2018,368,unknown
"Qu Quan, Wang",2018,368,male
"H, Hirata",1999,369,male
"N, Iimura",1999,369,male
"WD, Wang",2004,370,unknown
"MX, Jiang",2004,370,female
"N, Lemke",2004,371,unknown
"RMC, de Almeida",2004,371,male
"Rose, Challenger",2013,372,male
"Chris W, Clegg",2013,372,male
"Craig, Shepherd",2013,372,male
"Inma T, Castro",2020,373,male
"Rob J, I, Basten",2020,373,male
"Geert Jan, Van Houtum",2020,373,unknown
"Nita, Yodo",2017,374,male
"Pingfeng, Wang",2017,374,female
"Zhi, Zhou",2017,374,male
"Lauren, Barth Cohen",2018,375,female
"Jiqiang, Wang",2019,376,female
"LA, Wang",1996,377,female
"R, Langari",1996,377,female
"Torbjorn, Bjerga",2016,378,female
"Terje, Aven",2016,378,female
"Enrico, Zio",2016,378,male
"HM, Gupta",2000,379,unknown
"JR, Campanha",2000,379,male
"Joshua L, Proctor",2016,380,male
"Steven L, Brunton",2016,380,unknown
"J Nathan, Kutz",2016,380,female
"K, Liu",2006,381,female
"L, Sun",2006,381,female
"S, Tan",2006,381,male
"F J, Navarro Gonzalez",2013,382,female
"Y, Villacampa",2013,382,female
"MJ, Hinich",2006,383,female
"J, Foster",2006,383,unknown
"P, Wild",2006,383,unknown
"Raul R, Nigmatullin",2015,384,female
"A S, Khramov",2015,384,male
"A G, Kiyamov",2015,384,female
"B F, Fatkhullin",2015,384,female
"J T, Machado",2015,384,female
"Dumitru, Baleanu",2015,384,male
"JG, Torres Toledano",1998,385,unknown
"LE, Sucar",1998,385,unknown
"RC, Hwa",1999,386,female
"ATC, GOH",1995,387,male
"Junwei, Sun",2016,388,male
"Jie, Fang",2016,388,male
"Yanfeng, Wang",2016,388,female
"Guangzhao, Cui",2016,388,female
"Ognen, Paunovski",2009,389,unknown
"George, Eleftherakis",2009,389,male
"Anthony J, Cowling",2009,389,unknown
"Romulus, Gruia",2010,390,female
"Saeed, Zalzadeh",0,391,female
"Miles, MacLeod",2020,392,female
"Juan V, Escobar",2018,393,female
"Isaac, Perez Castillo",2018,393,female
"Fabian, Adelt",2014,394,male
"Johannes, Weyer",2014,394,female
"Robin D, Fink",2014,394,male
"Carlo, Bianca",2012,395,unknown
"Carlo, Bianca",2013,396,unknown
"Zhang Bin, Zhang Bin",2010,397,female
"Zhao Zeng Xiu, Zhao Zeng Xiu",2010,397,female
"Glenn N, Saxe",2016,398,female
"Jiwen, Ren",2016,398,female
"Nora, Bergman",2016,398,female
"Alexander, Statnikov",2016,398,female
"David, Fenyo",2016,398,female
"Zhiguo, Li",2016,398,male
"Meera, Prasad",2016,398,female
"Dennis, Wall",2016,398,female
"Ernestine C, Briggs",2016,398,female
"Constantin, Aliferis",2016,398,male
"Robert M, Hazen",2010,399,unknown
"Niles, Eldredge",2010,399,unknown
"T, Brabec",2005,400,female
"M, Cote",2005,400,male
"P, Boulanger",2005,400,male
"L, Ramunno",2005,400,unknown
"Richard, Dikau",2006,401,female
"Fan Dongping, Fan Dongping",2007,402,female
"Iris R, Bell",2013,403,male
"Mary, Koithan",2013,403,female
"Kathryn, Niemeyer",2013,403,male
"CM, Mitchell",1997,404,female
"GA, Sundstrom",1997,404,female
"Cristian, Toma",2012,405,female
"Richard, Plate",2010,406,male
"NQ, Feng",2005,407,male
"YH, Qiu",2005,407,unknown
"F, Wang",2005,407,female
"YS, Zhang",2005,407,female
"SQ, Yin",2005,407,male
"A, CONIGLIO",1993,408,female
"N, Bellomo",2014,409,female
"F, Brezzi",2014,409,female
"JS, Shi",1995,410,female
"SM, Abourizk",1995,410,female
"G, NICOLIS",1994,411,unknown
"P, GASPARD",1994,411,male
"Marton, Posfai",2014,412,female
"Philipp, Hoevel",2014,412,male
"DG, WILLINGHAM",1990,413,unknown
"JD, FORSTER",1990,413,female
"M, Svitek",2019,414,male
"Yunus, Bicen",2020,415,female
"Yacov Y, Haimes",2018,416,male
"Ricardo, Cavieses Nunez",2021,417,female
"Miguel A, Ojeda Ruiz",2021,417,female
"Alfredo, Flores Irigollen",2021,417,female
"Elvia, Marin Monroy",2021,417,female
"Carlos, Sanchez Ortiz",2021,417,male
"Mirtha, Lbanez Lucero",2021,417,female
"Jan, Korbel",2018,418,female
"Rudolf, Hanel",2018,418,unknown
"Stefan, Thurner",2018,418,female
"Claire, Christensen",2007,419,female
"Reka, Albert",2007,419,unknown
"Agnieszka, Kowalska Styczen",2018,420,male
"Krzysztof, Malarz",2018,420,unknown
"Kamil, Paradowski",2018,420,unknown
"James P L, Tan",2016,421,unknown
"J, Bellazzini",2004,422,female
"Marc, Timme",2020,423,male
"Michelle Hoda, Wilkerson Jerde",2015,424,male
"Uri J, Wilensky",2015,424,female
"Xiangrong, Wang",2021,425,male
"Yi, Wang",2021,425,female
"Alejandro, Tejedor",2021,425,male
"Yamir, Moreno",2021,425,unknown
"Yanqing, Lv",2013,426,female
"Jianmin, Gao",2013,426,male
"Zhiyong, Gao",2013,426,female
"Hongquan, Jiang",2013,426,female
"Ruirui, Chen",2020,427,male
"Chun Hsien, Chen",2020,427,female
"Yusheng, Liu",2020,427,male
"Xiaoping, Ye",2020,427,female
"Shital A, Thekdi",2019,428,female
"Joost, Santos",2019,428,male
"DE, Koulouriotis",2005,429,female
"IE, Diakoulakis",2005,429,unknown
"DM, Emiris",2005,429,female
"CD, Zopounidis",2005,429,male
"Balkrishna C, Rao",2020,430,female
"B, STILMAN",1993,431,female
"MJ, Jacobson",2006,432,male
"U, Wilensky",2006,432,female
"Ralf, Widenhorn",2010,433,male
"Erik, Bodegom",2010,433,female
"Dan, Iordache",2010,433,female
"Ionel, Tunaru",2010,433,male
"LAN, Amaral",2004,434,female
"JM, Ottino",2004,434,female
"Huajian, Yu",2021,435,male
"Liuchun, Zheng",2021,435,female
"Tao, Zhang",2021,435,female
"Jingjing, Ren",2021,435,female
"Wen, Cheng",2021,435,male
"Lijuan, Zhang",2021,435,female
"Peipei, Meng",2021,435,male
"I, Apostol",2013,436,female
"D, Iordache",2013,436,female
"Cuimei, Jiang",2015,437,male
"Shutang, Liu",2015,437,female
"Stefana, Agop",2021,438,male
"Gavril, Stefan",2021,438,male
"Vladimir Alexandru, Paun",2021,438,unknown
"Tudor Cristian, Petrescu",2021,438,male
"Maricel, Agop",2021,438,unknown
"Viorel Puiu, Paun",2021,438,male
"Junwei, Sun",2015,439,male
"Guangzhao, Cui",2015,439,unknown
"Yanfeng, Wang",2015,439,female
"Yi, Shen",2015,439,unknown
"Jeryang, Park",2014,440,female
"P Suresh C, Rao",2014,440,unknown
"M, Anand",2004,441,female
"RE, Desrochers",2004,441,male
"Fabian, Adelt",2014,442,female
"Johannes, Weyer",2014,442,unknown
"Robin D, Fink",2014,442,unknown
"MAF, Gomes",1995,443,female
"FAO, deSouza",1995,443,female
"SK, Adhikari",1995,443,female
"Simone, Cheli",2018,444,male
"Zhifu, Huang",2013,445,female
"Congjie, Ou",2013,445,unknown
"Bihong, Lin",2013,445,female
"Guozhen, Su",2013,445,female
"Jincan, Chen",2013,445,unknown
"A K, Sinha",2021,446,male
"K A, Loparo",2021,446,unknown
"Brent A, Langellier",2019,447,female
"Usama, Bilal",2019,447,male
"Felipe, Montes",2019,447,female
"Jose D, Meisel",2019,447,female
"Leticia de Oliveira, Cardoso",2019,447,male
"Ross A, Hammond",2019,447,male
"Zuhal, Tompkins",2020,448,female
"Michael, Grenn",2020,448,male
"Blake, Roberts",2020,448,female
"Albrecht, Mayer",2007,449,unknown
"Harry, Siebert",2007,449,female
"Klaus D, McDonald Maier",2007,449,unknown
"TJ, Wheeler",2006,450,female
"Joseph E, Lawrence",2020,451,unknown
"David E, Manolopoulos",2020,451,unknown
"Benjamin, Allen",2017,452,female
"Blake C, Stacey",2017,452,male
"Yaneer, Bar Yam",2017,452,female
"Frederic, Amblard",2008,453,female
"Wander, Jager",2008,453,male
"Xiaoming, Wang",2008,454,unknown
"Margaret, Morrison",2014,455,male
"Ping, Liu",2012,456,female
"Shutang, Liu",2012,456,male
"Xiang, Li",2012,456,female
"Chris, Eliasmith",2012,457,female
"Naoki, Kobayashi",2011,458,female
"Jun ichi, Wakita",2011,458,male
"Mitsugu, Matsushita",2011,458,female
"Hiroto, Kuninaka",2011,458,male
"E, Capobianco",2003,459,male
"A, Mandowski",2004,460,female
"RD, YOUNG",1991,461,female
"R, SCHOLL",1991,461,male
"Joshua Logan, Grumbach",2020,462,female
"Lawrence Dale, Thomas",2020,462,unknown
"IK, Kokhanenko",2002,463,male
"Jing, Wang",2017,464,female
"Xue Ping, Guo",2017,464,female
"Hong Xiu, Zhong",2017,464,female
"Istvan A, Kovacs",2020,465,female
"Robert, Juhasz",2020,465,male
"Renbin, Xiao",2015,466,female
"Yaofeng, Zhang",2015,466,unknown
"Zhendong, Huang",2015,466,female
"Huang Jianzhi, Huang Jianzhi",2020,467,male
"Zhang Huichun, Zhang Huichun",2020,467,female
"Sharon, Hammes Schiffer",2020,468,male
"XH, Ye",2005,469,male
"J, Chu",2005,469,male
"YP, Zhuang",2005,469,male
"SL, Zhang",2005,469,unknown
"SPS, ANDREW",1993,470,unknown
"Holger, Hennig",2014,471,unknown
"Cliff, Hooker",2013,472,unknown
"Yingwei, Zhang",2006,473,unknown
"Siying, Zhang",2006,473,unknown
"Katie, Moon",2021,474,male
"Nicola K, Browne",2021,474,female
"Jeffrey W, Bloom",2013,475,female
"Y, Nakamori",2000,476,female
"Y, Sawaragi",2000,476,male
"Antonio M, Lopes",2015,477,unknown
"J A, Tenreiro Machado",2015,477,unknown
"Alexandra M, Galhano",2015,477,male
"Victor, Korotkikh",2008,478,male
"Galina, Korotkikh",2008,478,female
"XD, Liu",1999,479,male
"HW, Ryan",1999,480,female
"Diane, Larsen Freeman",2008,481,unknown
"Lynne, Cameron",2008,481,male
"Yang Yu, Liu",2013,482,unknown
"Albert Laszlo, Barabasi",2013,482,male
"Jean Jacques, Slotine",2013,482,unknown
"Jose Luis, Uso Domenech",2017,483,unknown
"Josue, Antonio Nescolarde Selva",2017,483,female
"Miguel, Lloret Climent",2017,483,male
"Fiona, Polack",2015,484,female
"Jose, Evora",2015,485,male
"Jose, Juan Hernandez",2015,485,male
"Mario, Hernandez",2015,485,female
"AV, GaponovGrekhov",1996,486,male
"MI, Rabinovich",1996,486,female
"N F, Johnson",2006,487,female
"D M D, Smith",2006,487,unknown
"P M, Hui",2006,487,unknown
"V, Basios",2016,488,unknown
"S C, Nicolis",2016,488,unknown
"J L, Deneubourg",2016,488,unknown
"Matthew, Collinson",2014,489,unknown
"Kevin, McDonald",2014,489,unknown
"David, Pym",2014,489,male
"M, Timko",2004,490,unknown
"M, Koneracka",2004,490,female
"P, Kopcansky",2004,490,male
"CN, Ramchand",2004,490,male
"L, Vekas",2004,490,male
"D, Bica",2004,490,female
"V, Grimm",2005,491,unknown
"E, Revilla",2005,491,female
"U, Berger",2005,491,female
"F, Jeltsch",2005,491,female
"WM, Mooij",2005,491,female
"SF, Railsback",2005,491,unknown
"HH, Thulke",2005,491,female
"J, Weiner",2005,491,female
"T, Wiegand",2005,491,female
"DL, DeAngelis",2005,491,female
"RO, Dendy",2004,492,unknown
"SC, Chapman",2004,492,male
"TK, March",2004,492,unknown
"Shan, Mei",2015,493,unknown
"Narges, Zarrabi",2015,493,male
"Michael, Lees",2015,493,female
"Peter M A, Sloot",2015,493,female
"Matti T J, Heino",2021,494,male
"Keegan, Knittle",2021,494,unknown
"Nelli, Hankonen",2021,494,unknown
"Chris, Noone",2021,494,unknown
"Fred, Hasselman",2021,494,female
"Ricard, Sole",2008,495,male
"Yannick, Joye",2007,496,female
"Philip, Van Locke",2007,496,unknown
"Christos K, Volos",2019,497,unknown
"Sajad, Jafari",2019,497,unknown
"Jacques, Kengne",2019,497,male
"Jesus M, Munoz Pacheco",2019,497,female
"Karthikeyan, Rajagopal",2019,497,female
"M, Bozzano",2003,498,female
"A, Cavallo",2003,498,male
"M, Cifaldi",2003,498,female
"L, Valacca",2003,498,unknown
"A, Villafiorita",2003,498,female
"J A, Betancourt Mar",2016,499,unknown
"J M, Nieto Villar",2016,499,female
"M, Rodriguez Ricard",2016,499,female
"R, Mansilla",2016,499,female
"G, Cocho",2016,499,female
"A Yu, Aleksandrov",0,500,male
"Daniel, Kostic",2018,501,female
"HD, Holder",1998,502,male
"Venkat, Venkatasubramanian",2011,503,male
"Irene, Macaluso",2016,504,female
"Carlo, Galiotto",2016,504,unknown
"Nicola, Marchetti",2016,504,unknown
"Linda, Doyle",2016,504,male
"Charles, Rathkopf",2018,505,female
"Matthew, Berland",2015,506,male
"Uri, Wilensky",2015,506,unknown
"M E J, Newman",2011,507,male
"Renaud, Lambiotte",2019,508,male
"Martin, Rosvall",2019,508,female
"Ingo, Scholtes",2019,508,male
"Leiyu, Chen",2021,509,male
"Zhijie, Zhou",2021,509,female
"Changhua, Hu",2021,509,female
"Ruihua, Yue",2021,509,male
"Zhichao, Feng",2021,509,female
"Alexander, Gegov",2016,510,female
"David, Sanders",2016,510,male
"Boriana, Vatchova",2016,510,female
"Alan A, Cohen",2016,511,unknown
"Jan, Awrejcewicz",2021,512,male
"Miguel A F, Sanjuan",2021,512,female
"Zhijie, Zhou",2021,513,male
"Leiyu, Chen",2021,513,female
"Xiaoxia, Han",2021,513,unknown
"Shuaiwen, Tang",2021,513,male
"Gailing, Li",2021,513,unknown
"Federico E, Turkheimer",0,514,unknown
"Ottavia, Dipasquale",0,514,unknown
"Daniel, Martins",0,514,male
"Erik D, Fagerholm",0,514,unknown
"Frantisek, Vasa",0,514,female
"Robert, Leech",0,514,female
"Fernando E, Rosas",0,514,unknown
"Paul, Expert",0,514,unknown
"Louis David, Lord",0,514,female
"Andac T, Arikan",2010,515,male
"A A, Malafeeva",2010,516,female
"N, Naikar",2001,517,unknown
"PM, Sanderson",2001,517,male
"BT, Zhang",1997,518,female
"P, Ohm",1997,518,male
"H, Muhlenbein",1997,518,female
"F, MONCHOUX",1995,519,unknown
"D, ZELY",1995,519,female
"A, CORDIER",1995,519,female
"Orlando, Gomes",2021,520,female
"Mariya, Gubareva",2021,520,male
"Lei, Liu",2014,521,male
"Fei, Hu",2014,521,female
"Fang, Wang",2018,522,female
"Lin, Wang",2018,522,female
"Yuming, Chen",2018,522,male
"Xiangjun, Wu",2013,523,male
"Jinke, Wang",2013,523,female
"John, Burkardt",2006,524,female
"Max, Gunzburger",2006,524,male
"Hyung Chun, Lee",2006,524,female
"Haidong, Feng",2010,525,male
"Bo, Han",2010,525,female
"Jin, Wang",2010,525,male
"K R, Lambert",2020,526,unknown
"JD, STERMAN",1994,527,unknown
"Graham F, Moore",2019,528,male
"Rhiannon E, Evans",2019,528,female
"G J, Melendez Torres",2019,528,male
"Jemma, Hawkins",2019,528,female
"Hannah, Littlecott",2019,528,male
"Chris, Bonell",2019,528,unknown
"Simon, Murphy",2019,528,female
"Michele, Tumminello",2011,529,unknown
"Salvatore, Micciche",2011,529,male
"Fabrizio, Lillo",2011,529,unknown
"Rosario N, Mantegna",2011,529,female
"Jan, Varho",2011,529,male
"Jyrki, Piilo",2011,529,female
"Javier, Garcia Rubio",2013,530,unknown
"Sergio J, Ibanez",2013,530,male
"Antonio, Antunez",2013,530,unknown
"Maria, Canadas",2013,530,male
"P, Arena",2000,531,female
"R, Caponetto",2000,531,unknown
"L, Fortuna",2000,531,female
"A, Rizzo",2000,531,female
"M, La Rosa",2000,531,female
"Yanwu, Yang",2018,532,male
